frame,image,x,y,area,depth,extent,elong,score,speed_px
17438,img0017438.png,639.6060606060606,206.04040404040404,594,174.8417510986328,0.4604651162790698,2.3187288712387084,80.50852725006813,1.1273450629339032
18102,img0018102.png,597.4453125,344.841796875,512,159.4765625,0.5224489795918368,2.7690027921221803,83.31836734693879,1.2788168349061482
18648,img0018648.png,533.874,361.744,500,127.38400268554688,0.5494505494505495,1.7745521991949855,69.99121026678401,0.4874122287968703
19404,img0019404.png,630.4452173913044,346.8486956521739,575,154.7843475341797,0.5280073461891643,1.5708450307068471,81.72727257314354,6.695006387181367
20471,img0020471.png,406.0449591280654,334.65531335149865,734,160.85694885253906,0.5825396825396826,1.8690896508171784,93.70555591886006,1.772325119762738
21938,img0021938.png,325.36036036036035,351.90840840840843,666,161.88888549804688,0.4615384615384615,2.092020714742822,74.71794715294472,1.4464764034935662
23339,img0023339.png,159.5004269854825,186.46968403074297,1171,123.6272430419922,0.7148962148962149,1.1596389101045637,88.38064810877464,2.15634699231866
23489,img0023489.png,164.29346622369877,151.16389811738648,903,132.49224853515625,0.5936883629191322,1.242461240223619,78.6591061323117,1.6575072199685477
23926,img0023926.png,232.48543689320388,95.522506619594,1133,123.4483642578125,0.8234011627906976,1.3092467665913363,101.6475266744924,2.2645492983569424
23953,img0023953.png,291.40502092050207,94.2050209205021,1195,128.1627655029297,0.8230027548209367,1.3314406146546425,105.47830907438085,2.763066413341164
24039,img0024039.png,428.181981981982,109.3099099099099,1110,134.07342529296875,0.4805194805194805,2.276953438576266,64.42489267324473,0.669928781649503
25570,img0025570.png,179.66914498141264,356.86988847583643,538,149.5576171875,0.5274509803921569,1.7756552600951518,78.88431181066177,0.5795514584569332
26651,img0026651.png,174.0057803468208,333.97687861271675,519,140.9287109375,0.5544871794871795,2.0284567503378,78.1431634364984,0.3100475082308378
26807,img0026807.png,161.4271151885831,243.7533129459735,981,124.01834869384766,0.6709986320109439,1.3497192085650973,83.216142317828,1.9463612043467853
26829,img0026829.png,159.0944333996024,218.01988071570577,1006,137.8707733154297,0.5588888888888889,1.5999597994795998,77.05444330851236,1.7845313974711412
26874,img0026874.png,170.3065595716198,133.7697456492637,747,134.7971954345703,0.4611111111111111,2.232432971119604,62.15648456149631,1.572387304447872
27272,img0027272.png,314.54624277456645,124.5679190751445,692,142.71026611328125,0.4701086956521739,1.9955335604061992,67.08933705868928,1.3310864179801456
27569,img0027569.png,180.7885117493473,107.92297650130548,766,130.12794494628906,0.5356643356643357,2.936460736140535,69.70489918101917,1.2435911344610486
29027,img0029027.png,403.3112840466926,144.6147859922179,771,167.29896545410156,0.6148325358851675,2.002458084924104,102.8608471811103,0.670036214496002
29894,img0029894.png,377.44017094017096,122.34615384615384,702,136.01425170898438,0.5334346504559271,2.754618041365636,72.55471481740656,0.2339236303265011
30999,img0030999.png,394.9084821428572,106.8359375,896,136.3119354248047,0.4912280701754385,2.6563242621404246,66.96024898060581,0.952329627191242
31708,img0031708.png,622.5913978494624,354.9483870967742,465,168.19354248046875,0.739268680445151,2.337252758337336,124.3402182089316,3.422022099214531
34240,img0034240.png,571.3887005649717,127.15254237288136,885,150.4446258544922,0.5746753246753247,2.183063526125034,86.45681420858804,1.846239194064424
35159,img0035159.png,406.5544747081712,164.02529182879377,514,134.57199096679688,0.4867424242424242,1.28071307672874,65.50189711830834,0.3313671384501049
37475,img0037475.png,191.6383363471971,119.51898734177216,553,158.16275024414062,0.6023965141612201,1.8646407476763367,95.27668941722196,1.9708841670211987
38287,img0038287.png,164.0222222222222,273.2098765432099,405,113.97283935546876,0.7444852941176471,1.8949781199057776,84.85110282897949,0.5416811673185342
38901,img0038901.png,410.760092272203,134.1534025374856,867,145.3460235595703,0.5707702435813035,1.5879217291650936,82.95918527066982,0.550159771004666
41048,img0041048.png,408.3939393939394,152.6897546897547,693,159.2532501220703,0.48125,1.6358489351999046,76.64062662124634,0.3191344535577677
43097,img0043097.png,561.8850855745721,361.15647921760393,409,122.71882629394533,0.4057539682539682,2.8062212210109068,49.79365074823773,0.0
44292,img0044292.png,472.3640226628895,339.3158640226629,706,137.2407989501953,0.4085648148148148,2.4041193133915346,56.07176160812378,0.2121422212741208
44533,img0044533.png,519.5012722646311,352.42748091603056,393,136.9898223876953,0.6036866359447005,2.0039705012007967,82.6989250358898,0.3022284870452267
44967,img0044967.png,487.61346633416457,353.4426433915212,802,149.09600830078125,0.6431435445068163,1.465750814556747,95.89013525038216,1.2804143538271646
45955,img0045955.png,618.0123456790124,298.9389978213508,1377,148.6626739501953,0.4413461538461538,2.328365488153934,65.6116993684035,0.1383914838235614
47155,img0047155.png,627.1157495256167,347.8462998102467,527,161.0872802734375,0.5855555555555556,1.703809167707501,94.3255518934462,5.673880104012937
47513,img0047513.png,632.9617834394904,145.7738853503185,628,145.98965454101562,0.5097402597402597,2.298832671400738,74.41680442512809,2.316784112131128
48494,img0048494.png,634.8232931726908,193.9718875502008,1245,170.51727294921875,0.4322916666666667,2.0893908260346232,73.7131961186727,0.1734758095385586
50232,img0050232.png,440.49497847919656,128.4906743185079,697,155.4031524658203,0.4741496598639456,2.218065764126649,73.68435188345357,2.303661648791463
50564,img0050564.png,459.99486301369865,361.2071917808219,584,155.88870239257812,0.4915824915824915,2.944827520956438,76.63215673170507,2.3509323964233837
50813,img0050813.png,620.079797979798,363.0474747474747,990,126.36969757080078,0.4782608695652174,1.49916566658835,60.437681446904726,1.8687208525756565
51588,img0051588.png,594.750305997552,365.1162790697674,817,129.06976318359375,0.5428571428571428,1.0826957190157531,70.06644287109374,0.0
53995,img0053995.png,570.6577540106952,120.55935828877006,935,140.5064239501953,0.4000855798031664,1.899234716966488,56.21459409218341,0.4684491978609628
55151,img0055151.png,423.35865504358657,193.7945205479452,803,106.09838104248048,0.5279421433267587,1.0833552949659258,56.013806691066286,0.1008659180031514
55163,img0055163.png,424.509977827051,236.00443458980044,451,122.44235229492188,0.8541666666666666,2.119282673172384,104.5861759185791,1.1475604218788495
55185,img0055185.png,423.7313769751693,289.8431151241535,886,158.85891723632812,0.6758199847444699,2.506605070688824,107.36003102317828,2.8183400778827328
56819,img0056819.png,357.6521739130435,347.396878483835,897,138.57078552246094,0.575,1.441406876049342,79.67820167541504,0.3491574343314569
57404,img0057404.png,190.7510288065844,338.1522633744856,486,147.4917755126953,0.4060150375939849,2.8707367111014985,59.883878779590574,1.142317975519155
57974,img0057974.png,399.4827586206897,366.9532019704434,406,149.5689697265625,0.4613636363636363,2.6517976721373784,69.00568376020952,0.6094703346812549
59542,img0059542.png,167.10207336523126,111.103668261563,627,118.0215301513672,0.4390756302521008,2.357517506062251,51.82037773452887,5.290140658190853
59743,img0059743.png,160.97951344430217,296.1485275288092,781,134.37899780273438,0.570906432748538,1.527170466726342,76.71783427188271,0.1007239112381626
60759,img0060759.png,416.0789177001127,332.3742953776776,887,147.72943115234375,0.5718891038039974,1.5861276011389482,84.4848519871882,1.6393287852499725
60893,img0060893.png,184.0968801313629,354.440065681445,609,145.0049285888672,0.4046511627906977,2.0693430868536398,58.67641296386719,0.4649421406824244
65517,img0065517.png,387.6432337434095,125.15817223198594,1138,119.31459045410156,0.440572977158343,2.0191484739907626,52.56678433479194,0.4561144806903148
65693,img0065693.png,329.26586102719034,364.6646525679759,662,157.61480712890625,0.7880952380952381,2.159242413872778,124.2154789515904,2.321195983595487
65714,img0065714.png,273.1615008156607,362.76345840130506,613,155.97389221191406,0.7869062901155327,2.240878087199586,122.73683687535728,3.2970528506205725
65732,img0065732.png,221.2053872053872,360.4057239057239,594,155.89898681640625,0.6585365853658537,2.101679638965124,102.66518644007242,2.398651046823197
66322,img0066322.png,174.26436781609195,342.7049808429119,522,153.5651397705078,0.4578947368421052,2.627726626336072,70.31666926333779,0.9283142717210358
67182,img0067182.png,160.45398230088497,226.4141592920354,1130,124.64159393310548,0.7174603174603175,1.5695897381445918,89.42539755200583,0.9303051709241948
67215,img0067215.png,170.53733333333332,142.11333333333334,750,147.2220001220703,0.4589963280293758,1.8676855314783125,67.57435746117059,3.3975174156885792
67365,img0067365.png,417.38737623762376,134.16707920792078,808,158.06312561035156,0.5611111111111111,1.2146484991017248,88.6909760369195,0.1978719670661248
68168,img0068168.png,616.5623529411764,362.2905882352941,850,130.73529052734375,0.5376344086021505,2.050340584380423,70.28779060609878,0.0
69347,img0069347.png,630.3015332197615,138.22998296422486,587,157.05792236328125,0.4932773109243697,2.4935724922275875,77.47310960272782,0.2805511540468072
69389,img0069389.png,608.5380116959064,122.03362573099416,684,156.4137420654297,0.56575682382134,1.6558107702937015,88.49214191294782,1.7334156585853553
69460,img0069460.png,506.7553802008608,119.0703012912482,1394,153.42037963867188,0.4862225322636903,1.889259584323798,74.59644548877175,6.884590157513892
73129,img0073129.png,631.2349468713105,172.03305785123968,847,125.56080627441406,0.4290780141843971,1.2968419074327155,53.87538141561738,0.7037263898720602
73237,img0073237.png,458.19701492537314,115.14328358208957,670,141.70596313476562,0.5841325196163906,1.190856906397679,82.775061290578,0.501539033802942
74392,img0074392.png,408.2245614035088,154.16666666666666,570,141.1824493408203,0.4139433551198257,2.601360094855976,58.44153676417399,0.4528186274509949
77055,img0077055.png,253.98797595190385,335.4689378757515,499,157.4248504638672,0.5471491228070176,2.7589357253690885,86.13486883933084,0.5476014653366261
77989,img0077989.png,186.2342995169082,355.81400966183577,414,136.567626953125,0.6602870813397129,2.141109624806925,90.1738398063696,0.0157004830917912
78456,img0078456.png,160.58689458689457,249.76638176638176,702,148.29629516601562,0.5518867924528302,1.8740895210942816,81.84276667181052,0.8591545082451771
78531,img0078531.png,204.45038167938927,124.95165394402036,393,159.76589965820312,0.4881987577639751,2.751228975869768,77.99751374617867,2.2421608554228905
78554,img0078554.png,257.4172473867596,94.85104529616724,1148,128.66246032714844,0.7220125786163522,1.5275693720635783,92.89591475192856,2.171964961055224
78582,img0078582.png,297.0786610878661,95.32301255230124,1195,123.11338806152344,0.7587301587301587,1.263731576571963,93.4098404657273,1.1928535837878371
78612,img0078612.png,342.12571898110104,104.11175020542318,1217,154.7921142578125,0.4568318318318318,2.329917121074797,70.7139651095187,2.7521130000184875
78711,img0078711.png,364.2057245080501,124.67084078711986,559,157.2933807373047,0.4313271604938271,2.4659762341913347,67.84490727789607,1.9189161746845025
80283,img0080283.png,171.45341614906832,164.19875776397515,483,162.9151153564453,0.6689750692520776,2.5881131203454677,108.98615057778822,9.381047429403155
80478,img0080478.png,160.1207075962539,199.12695109261188,961,122.37669372558594,0.6184041184041184,1.2163747885545562,75.67825139658177,0.6920281859628014
81052,img0081052.png,213.2379912663756,98.70524017467248,916,125.13755798339844,0.6026315789473684,1.5574267956747254,75.41184415315327,0.8140467919869296
81075,img0081075.png,189.5032679738562,112.03050108932462,459,169.01524353027344,0.5043956043956044,2.468266419785832,85.25054591252254,1.0991181162009875
81830,img0081830.png,270.5016286644951,122.22475570032572,614,163.50814819335938,0.6395833333333333,2.582850335540336,104.57708644866942,1.172117879637963
82000,img0082000.png,415.5857359635811,105.60166919575114,1318,97.33497619628906,0.5168627450980392,1.160628114445674,50.30882299086627,0.0679789585606727
82552,img0082552.png,166.859756097561,273.7357723577236,492,144.01016235351562,0.6283524904214559,1.8318343283802203,90.48914416082974,0.580447110461243
83934,img0083934.png,626.8095238095239,351.0676691729323,798,126.70802307128906,0.415625,1.9799845738904869,52.66302208900452,0.1393195637971302
85955,img0085955.png,621.1424581005587,298.9608938547486,358,108.05726623535156,0.4398034398034398,1.9877987055141928,47.52395738606371,0.5942717299704536
86230,img0086230.png,637.6857887874837,202.0378096479792,767,176.42176818847656,0.4097222222222222,2.524663235025692,72.28391891055637,0.8580232999673302
86544,img0086544.png,385.6169451073986,112.17064439140812,838,115.49164581298828,0.5868347338935574,1.9572265407004144,67.77450923759396,0.0
92833,img0092833.png,401.12027491408935,133.18384879725085,582,156.6288604736328,0.7167487684729064,1.0671750482124438,112.263542851791,0.3542215871757056
93250,img0093250.png,620.4107142857143,361.8869047619048,840,123.69642639160156,0.4895104895104895,2.1175473589243827,60.55069823365112,2.3346383291000934
94131,img0094131.png,626.7514018691588,344.2242990654205,535,158.233642578125,0.6361474435196195,1.2786506100599533,100.65992720487144,0.3363039127775767
95166,img0095166.png,472.8902077151336,365.1473788328388,1011,144.22947692871094,0.493170731707317,1.836022970181803,71.12975667069598,0.0534391852954172
98546,img0098546.png,585.9719298245614,125.4780701754386,1140,149.84210205078125,0.4108108108108108,2.213482287761986,61.556755437077705,4.938782868594266
99334,img0099334.png,627.0685714285714,165.83619047619047,525,112.32952117919922,0.4411764705882353,1.2952205540073467,49.557141696705536,0.3409392430962725
102070,img0102070.png,422.2342105263158,252.65,380,117.09210205078124,0.5757575757575758,1.1757427701187626,67.41666481711648,1.2106807887903412
102086,img0102086.png,408.5174337517434,309.6150627615063,717,163.82008361816406,0.7113095238095238,2.1579945562475444,116.52678566887266,1.3556038136089426
102233,img0102233.png,329.6289655172414,359.4413793103448,725,134.69517517089844,0.7107843137254902,1.2999194629402426,95.73921764598174,0.5309043146945146
103557,img0103557.png,221.54436090225565,336.17744360902253,665,123.74736785888672,0.6927083333333334,2.2230216190664165,85.72083294391632,0.0
105501,img0105501.png,313.41964285714283,118.4030612244898,784,150.26785278320312,0.6373983739837399,1.844961646953433,95.78048502604167,0.7166871748565391
105623,img0105623.png,382.59090909090907,124.82535885167464,418,159.66986083984375,0.576551724137931,1.9256214262347304,92.05793356007544,1.5545233260580351
106288,img0106288.png,407.54545454545456,159.82601880877743,638,149.6144256591797,0.4230769230769231,2.28822279404552,63.29841085580679,1.2314357323428091
106352,img0106352.png,409.9020100502513,335.82663316582915,796,153.98240661621094,0.6768707482993197,1.7374424121077736,104.2261867912448,0.8428831658291642
107193,img0107193.png,182.19593345656196,354.7966728280961,541,153.84103393554688,0.4873873873873874,2.0912439989294005,74.9801796028206,1.819074356739044
108448,img0108448.png,163.71317829457365,313.92093023255813,645,135.5589141845703,0.516,2.989218203042331,69.94839971923828,0.4751873277167533
109533,img0109533.png,177.46625766871165,339.04498977505114,489,159.61553955078125,0.5373626373626373,1.8324455211767667,85.77142729706816,1.4834594900773272
109788,img0109788.png,251.6395147313692,102.43240901213171,1154,110.09272003173828,0.7493506493506493,1.5775790661184448,82.49805124456232,0.0
111277,img0111277.png,412.7272727272728,141.73541383989146,737,159.7014923095703,0.5387426900584795,1.0983638776119125,86.03801157321149,0.7627089986235344
111697,img0111697.png,433.16796875,124.58984375,768,159.5475311279297,0.4300111982082866,1.5104631669360753,68.60722503149496,0.4351037399155831
113344,img0113344.png,623.7163461538462,348.7291666666667,624,162.1201934814453,0.65,1.684862676272435,105.37812576293946,0.4244650998130456
113659,img0113659.png,533.6334106728539,353.0046403712297,431,113.75637817382812,0.4634408602150537,2.1922564423689006,52.71935375582788,3.192372451471258
113817,img0113817.png,589.3422562141492,358.25239005736137,523,161.24282836914062,0.7450142450142451,2.575287959475111,120.1282040413968,1.3115221748528143
115121,img0115121.png,459.208,347.7312,625,136.33920288085938,0.6109481915933529,1.789927587789991,83.29618944334028,0.1086623945910484
116935,img0116935.png,523.3246205733558,118.3760539629005,1186,107.15682983398438,0.4418777943368107,1.8677884803335465,47.35022361516597,0.2827408253731107
116987,img0116987.png,621.1557177615572,134.65936739659367,411,139.44525146484375,0.5668965517241379,2.084873683363404,79.05103220972521,0.0
117446,img0117446.png,466.1507936507937,116.96984126984128,630,154.88491821289062,0.4245283018867924,2.235663297249383,65.7530313167932,0.5353955426945207
119741,img0119741.png,300.22125813449026,336.5921908893709,461,168.24078369140625,0.5335648148148148,1.7319550531939796,89.76736259460448,1.0114367059188112
119954,img0119954.png,359.6395173453997,352.7677224736048,663,156.54751586914062,0.6110599078341014,1.8374252776030888,95.6599106186546,0.6911788566217799
120043,img0120043.png,231.9356643356643,357.5846153846154,715,124.33706665039062,0.7944444444444444,1.5843767431224574,98.77889183892144,0.5663474983746519
120120,img0120120.png,190.7851099830795,348.6615905245347,591,134.16075134277344,0.6314102564102564,1.842111716811753,84.71047440553322,0.3366609978265373
120340,img0120340.png,218.62575452716297,111.91348088531188,497,169.33399963378906,0.5792540792540792,2.426103655330146,98.08741004428109,2.9455661780373603
121355,img0121355.png,187.00258397932816,130.5684754521964,387,151.75711059570312,0.6898395721925134,2.1202653929517066,104.68806025051178,1.4991586206747165
121825,img0121825.png,301.4805003679176,96.0868285504047,1359,116.69646453857422,0.7774599542334096,1.2309939837214834,90.72682797936062,1.2071099679755402
124437,img0124437.png,173.61266294227187,169.2048417132216,537,170.62570190429688,0.5306324110671937,2.8504098812417027,90.53952759150933,9.554894212396984
124690,img0124690.png,374.6766917293233,119.22105263157894,665,164.443603515625,0.532,2.457431462472342,87.4839970703125,1.9077352491453008
125490,img0125490.png,620.713133640553,361.9573732718894,868,129.0483856201172,0.5130023640661938,1.9348206624586743,66.20212690204593,0.0
129111,img0129111.png,620.7206572769953,304.5,426,85.1255874633789,0.5546875,2.015503312852879,47.21809929609299,0.9302874520098512
132244,img0132244.png,281.0198675496689,363.9453642384106,604,159.72682189941406,0.6848072562358276,2.4950723461073574,109.38208665220644,2.6691487374955347
134057,img0134057.png,408.1854140914709,331.0642768850433,809,157.63040161132812,0.7646502835538752,2.1594750340244326,120.53213128881328,1.3824335206496314
134115,img0134115.png,328.5776397515528,363.8152173913044,644,153.37887573242188,0.6652892561983471,2.447559285922805,102.04131815256166,2.0640306208691497
134823,img0134823.png,186.21497120921305,353.8905950095969,521,160.62571716308594,0.6072261072261073,1.616828959656403,97.5361289533424,0.6691592006439147
135205,img0135205.png,162.2608695652174,255.537084398977,782,144.25575256347656,0.5171957671957672,1.9887787838796025,74.60846461947003,2.738283028459495
135220,img0135220.png,158.04296160877513,215.5822669104205,1094,133.68739318847656,0.703989703989704,1.2779314499245902,94.11454835791078,2.696266505606299
135652,img0135652.png,410.8990318118949,151.97510373443984,723,150.25587463378906,0.4634615384615385,1.5029967428265325,69.63781882065993,0.4411286533536963
135811,img0135811.png,406.7634228187919,167.8271812080537,596,141.02432250976562,0.4104683195592286,1.6414981437188108,57.88601667756219,0.0044915087535173
136622,img0136622.png,401.24126984126985,128.41587301587302,630,155.9658660888672,0.4233870967741935,1.7565254977835087,66.03393523923812,0.4660910827786313
136826,img0136826.png,400.4770642201835,198.75229357798165,654,152.39984130859375,0.632495164410058,2.023679759604443,96.39216268454577,1.538059246672538
137839,img0137839.png,625.5856873822976,346.49717514124296,531,159.78720092773438,0.6790281329923273,1.882960420131093,108.50000472202936,0.2719260773091212
138080,img0138080.png,639.2343558282208,201.57791411042945,815,176.24908447265625,0.5100125156445557,1.9796678065376043,89.88923895194922,1.4833731723899222
140487,img0140487.png,173.7951219512195,290.14146341463413,410,166.16342163085938,0.7093425605536332,2.467341691623086,117.86678696998676,1.6806684904287834
140856,img0140856.png,434.8486416558862,122.53816300129364,773,123.1021957397461,0.4226353198469109,1.4705133648954374,52.02733587032462,0.3015885515013821
142028,img0142028.png,425.6295620437956,134.7992700729927,548,132.67153930664062,0.589247311827957,1.2580948536971517,78.17634789251512,1.1318305417618704
143188,img0143188.png,397.9297658862876,102.95401337792642,1196,123.35869598388672,0.5193226226660878,1.2947521949736387,64.06296152702063,0.7673969019294926
143408,img0143408.png,410.61538461538464,237.96394230769232,832,116.13642120361328,0.5606469002695418,1.700568389342881,65.11152455620368,5.390422149140292
145617,img0145617.png,577.7393225331369,126.88365243004418,679,129.9690704345703,0.4663461538461538,1.7513448587938818,60.61057611612173,0.0785743427043741
146145,img0146145.png,629.0647709320696,167.7345971563981,633,103.14533996582033,0.5861111111111111,1.171446958466403,60.45462981330024,1.2418343603778512
146669,img0146669.png,408.8580508474576,287.27966101694915,944,130.7796630859375,0.6510344827586206,2.279382532134546,85.1420703125,1.0144185086463928
146745,img0146745.png,475.9983974358975,363.4326923076923,624,145.34616088867188,0.6046511627906976,2.1729240252873243,87.88372518849927,2.433170226966468
147043,img0147043.png,622.7103984450923,362.10787172011663,1029,120.18270111083984,0.49,1.516214504292824,58.88952354431152,2.346512124013316
150938,img0150938.png,381.511961722488,125.24720893141946,627,157.10206604003906,0.7464285714285714,2.4783150524627726,117.26547072274344,1.030314140202127
152047,img0152047.png,175.6791569086651,339.8103044496487,427,159.14051818847656,0.4942129629629629,2.11580867561423,78.6493070213883,0.9773987320339916
152204,img0152204.png,179.14377682403435,138.48283261802575,466,168.11158752441406,0.6812865497076024,2.628951517895466,114.53216343037568,1.6679214100500266
152265,img0152265.png,256.64456437933694,97.30686198920586,1297,133.99807739257812,0.600462962962963,1.0927753512028089,80.46088258248788,2.4786657618254253
152782,img0152782.png,344.5291319857313,105.6052318668252,841,145.1896514892578,0.4074612403100775,1.4231060651399443,59.15915547600088,1.188255334853639
153111,img0153111.png,187.27308917197453,102.56449044585987,1256,112.52349090576172,0.7072072072072072,1.353270737665168,79.57742374866932,0.6253228318697904
155097,img0155097.png,643.0906040268457,205.5335570469799,596,166.24244689941406,0.5912698412698413,2.082824073230233,98.29414519052656,0.2522044438363668
158651,img0158651.png,621.8692185007975,354.2615629984051,627,150.07496643066406,0.5295608108108109,1.4475103033951064,79.47382090542769,0.0
158737,img0158737.png,619.6582809224319,341.5157232704403,477,157.9874267578125,0.4056122448979591,1.7310288798443842,64.08163483288823,0.1046081069131646
159250,img0159250.png,569.1676767676768,345.4909090909091,495,157.75555419921875,0.6111111111111112,2.858876083048246,96.40617201063368,1.9197250594637445
159510,img0159510.png,450.176761433869,350.3695920889988,809,144.4449920654297,0.4714452214452214,2.2246649699967693,68.09790127093976,2.5440933369242624
162162,img0162162.png,186.93373493975903,356.425702811245,498,151.14859008789062,0.538961038961039,1.9283317780468847,81.46320115126572,0.5321895905447409
162975,img0162975.png,162.99886877828055,179.57013574660633,884,127.34671783447266,0.5390243902439025,1.5086940393061257,68.64298693028893,2.247687519515833
163914,img0163914.png,274.5828488372093,127.23691860465117,688,84.6090087890625,0.418746195982958,1.6946113016348567,35.429700576308576,0.1809402434354123
165004,img0165004.png,405.41569282136896,164.28714524207012,599,147.78631591796875,0.4004010695187165,1.1280005293118365,59.173798953785614,0.8328983984103988
165608,img0165608.png,377.2624020887728,121.4934725848564,766,142.44647216796875,0.5599415204678363,1.8007754514458776,79.76169421101174,0.3155032213774404
171145,img0171145.png,406.1747430249633,140.61820851688694,681,146.15492248535156,0.4515915119363395,2.8198555917865464,66.00232242209842,0.4200080114654962
173264,img0173264.png,621.4478672985782,363.0781990521327,844,134.9822235107422,0.4725643896976483,1.8079603004000289,63.78779207338545,0.4315696574312454
173548,img0173548.png,614.9207920792079,295.53105310531055,1111,134.71017456054688,0.4006491164803462,1.7720533252851025,53.97151241859631,0.3170911832797287
175179,img0175179.png,608.0326876513317,129.02542372881356,826,141.63922119140625,0.4163306451612903,2.593714711065289,58.96874833876087,0.456898285034377
176161,img0176161.png,439.48854961832063,123.86368593238822,917,136.00054931640625,0.4530632411067193,1.922809861386296,61.61684966558524,0.6703819186390032
177191,img0177191.png,614.0965034965035,351.958041958042,715,148.8377685546875,0.6163793103448276,1.7159437543109497,91.74052113500136,0.2912457912457853
177313,img0177313.png,633.8765281173594,349.2762836185819,818,137.89974975585938,0.4869047619047619,1.3631776861966696,67.14404482160296,0.3404170844911964
177889,img0177889.png,543.4475,353.8775,400,133.0749969482422,0.5347593582887701,1.9310677357232384,71.16309997232203,0.0
178977,img0178977.png,467.1399572649573,349.9732905982906,936,137.8290557861328,0.410706450197455,2.2910737858387367,56.6072822359896,0.1072159267922074
179654,img0179654.png,621.748987854251,340.8582995951417,494,157.98785400390625,0.5880952380952381,1.9744421481595864,92.91190461658296,0.0543891136013024
180403,img0180403.png,624.611021069692,174.6871961102107,617,112.27877044677734,0.4896825396825396,1.1545407750770544,54.98095346481081,0.0
181056,img0181056.png,416.6880984952121,326.6456908344733,731,154.15731811523438,0.5801587301587302,2.313704260417941,89.43571392240979,3.4453541994196426
182581,img0182581.png,581.156862745098,349.27647058823527,510,142.313720703125,0.6910569105691057,2.157020225974659,98.34688016069612,0.3251372549019606
182667,img0182667.png,502.7921810699589,346.51851851851853,486,102.01028442382812,0.4418181818181818,2.726657335600414,45.069998390891335,1.6587331958737277
185008,img0185008.png,639.7841726618705,206.8992805755396,556,174.89747619628906,0.4412698412698412,2.313217550347772,77.17698155963231,0.4299551729065151
187323,img0187323.png,383.8025316455696,120.98227848101266,790,148.06582641601562,0.5930930930930931,1.0215471987923967,87.81681897045972,0.3237111023206722
